region,group,slope,r,pval,counts,max_percent
North America,B.1.241,-3.608621184489182e-05,-0.05432489255090195,0.7755546265009174,128,0.026442307692307692
North America,B.1.243,-5.6067648888501135e-05,-0.010171107166808786,0.9574582020725256,836,0.2777777777777778
North America,B.1.247,-1.5320461076502064e-05,-0.29014062859266165,0.15048648681564405,4,0.0019011406844106464
North America,B.1.25,-2.127885945313331e-05,-0.547722557505166,0.12687036692367107,1,0.0003191828917969997
North America,B.1.255,-3.2718230598089256e-05,-0.5773502691896257,0.13397459621556138,1,0.00039261876717707107
North America,B.1.258,-0.0006663985790471924,-0.4656235051073833,0.06912057372096178,35,0.027573529411764705
North America,B.1.258.10,-1.8541638339163653e-05,-0.46291004988627577,0.11117295276905703,1,0.0005624296962879641
North America,B.1.26,-1.791194487897496e-05,-0.36115755925730736,0.09866044654890527,1,0.0015105740181268882
North America,B.1.260,-4.188482148932136e-05,-0.4036774070671763,0.1931431954031366,5,0.0010570824524312897
North America,B.1.262,-3.863248563172066e-05,-0.32964270778344384,0.1340943068654824,7,0.0030211480362537764
North America,B.1.263,-8.93468710805338e-05,-0.6915341349057985,0.012733558534990915,10,0.001177856301531213
North America,B.1.265,-2.3981619888661018e-05,-0.2100936144559008,0.2928830192716552,7,0.0037488284910965324
North America,B.1.266,-2.05402074560953e-05,-0.44721359549995776,0.10886430106296399,1,0.0007189072609633358
North America,B.1.268,-1.3514244013189904e-05,-0.48038446141526137,0.11393741215192042,1,0.00035137034434293746
North America,B.1.274,-2.3440295678573926e-05,-0.4018954653762397,0.08806811965935282,2,0.0014064697609001407
North America,B.1.275,-2.8629322559734724e-05,-0.511393103795966,0.06161058197376076,3,0.0007189072609633358
North America,B.1.276,-1.3147976088214153e-05,-0.32163376045133846,0.095114285315154,1,0.0017793594306049821
North America,B.1.279,-1.1047282368537338e-05,-0.31108550841912724,0.09426914703651315,1,0.0017123287671232876
North America,B.1.280,-0.0012326720755715765,-0.6203055928939583,0.00019731517831219104,174,0.09011627906976744
North America,B.1.283,-6.234985180890348e-05,-0.5175009431419051,0.023251328430511253,16,0.0018744142455482662
North America,B.1.285,-0.00011505266478374064,-0.467763344919451,0.024398934650264423,17,0.005226480836236934
North America,B.1.288,-5.0975458700697426e-05,-0.4759258223657004,0.07293264136997892,3,0.001838235294117647
North America,B.1.289,-3.056421541659026e-05,-0.39735970711951296,0.10249476692360127,1,0.0017421602787456446
North America,B.1.292,-3.8420197031809266e-05,-0.5183033096962875,0.05759969693900806,7,0.0007852375343541421
North America,B.1.293,-2.5493991017865994e-05,-0.2672790176718947,0.16101043650971336,4,0.0038095238095238095
North America,B.1.294,-1.1047282368537338e-05,-0.31108550841912724,0.09426914703651315,1,0.0017123287671232876
North America,B.1.297,-1.4861043690641263e-05,-0.28469436255710473,0.12730157014094595,2,0.0019047619047619048
North America,B.1.298,-0.00010872085098288224,-0.3213205419236676,0.10946150730632537,46,0.01312910284463895
North America,B.1.299,-1.3514244013189904e-05,-0.48038446141526137,0.11393741215192042,1,0.00035137034434293746
North America,B.1.3,-0.0008485485717127959,-0.6477513989887538,8.168656317033124e-05,162,0.042704626334519574
North America,B.1.3.1,-2.0679081262363158e-05,-0.4124513659156932,0.09991777864102086,3,0.0009372071227741331
North America,B.1.3.2,-5.512983075141959e-05,-0.4082482904638629,0.10377091535383602,3,0.0028116213683223993
North America,B.1.301,-7.2430728764405025e-06,-0.0931875363905539,0.637177290170504,16,0.0021082220660576245
North America,B.1.302,-2.7523498433650006e-05,-0.16238310716451632,0.4280375606655439,35,0.00516795865633075
North America,B.1.303,-1.7632622689872467e-05,-0.4382525749438975,0.15414189276502316,2,0.00039261876717707107
North America,B.1.304,-6.065128065790464e-05,-0.7100487874097795,0.00654220095061616,6,0.0009394081728511038
North America,B.1.305,-0.0003191414052644498,-0.32631730151484384,0.07842412450948327,36,0.044673539518900345
North America,B.1.306,-9.659617649508409e-05,-0.577464598506518,0.0031285390305349626,18,0.00437636761487965
North America,B.1.308,-2.090642899522689e-05,-0.12367096471608242,0.7017751137035158,3,0.0021141649048625794
North America,B.1.309,-1.791194487897496e-05,-0.36115755925730736,0.09866044654890527,1,0.0015105740181268882
North America,B.1.311,0.00015875608949670965,0.21976668595889823,0.24325160754201874,240,0.027777777777777776
North America,B.1.314,-4.2025340817245484e-05,-0.7720421653559328,0.00198614186632202,4,0.0005624296962879641
North America,B.1.315,0.0003307869743432294,0.1035797400013079,0.7133575261373335,8,0.05555555555555555
North America,B.1.317,-4.435096120228137e-05,-0.4833454126715027,0.006813925819760415,4,0.003436426116838488
North America,B.1.318,-0.0001454139306168641,-0.5365007094912355,0.003248708285953878,12,0.0076045627376425855
North America,B.1.322,-3.7847701215149224e-05,-0.24337684845168123,0.42298832750972315,5,0.0021141649048625794
North America,B.1.324,-8.96260041302029e-05,-0.22509047036544855,0.2317331207113383,102,0.01718213058419244
North America,B.1.325,-2.7588925052992534e-05,-0.3573082367051238,0.11180303406792845,2,0.002188183807439825
North America,B.1.328,-0.0005430107264531432,-0.4540747912895706,0.03866585844633205,50,0.03375527426160337
North America,B.1.330,-6.79342850711667e-05,-0.7411541719829167,0.009054970757053273,4,0.0009394081728511038
North America,B.1.332,0.0004378541561064589,0.2924949193914668,0.11676159394421798,538,0.043188064389477816
North America,B.1.333,-1.1047282368537338e-05,-0.31108550841912724,0.09426914703651315,1,0.0017123287671232876
North America,B.1.334,7.351295670042042e-06,0.0800267514419181,0.6798531177516305,24,0.0028726460261729973
North America,B.1.336,-1.949069224690814e-05,-0.3995224941271897,0.11210545403208712,2,0.0009372071227741331
North America,B.1.337,-0.00015160927547543232,-0.3195852289319632,0.07968034296929785,19,0.023255813953488372
North America,B.1.340,-9.079056541244367e-05,-0.6509012161520766,9.826370649615741e-05,16,0.0038022813688212928
North America,B.1.346,7.086625955149453e-06,0.0033071795584415846,0.9861618044772429,551,0.06801470588235294
North America,B.1.348,-0.0003495731984745257,-0.5324454577978499,0.02291946069839828,20,0.012195121951219513
North America,B.1.349,-0.00013942774335870762,-0.2730695172968897,0.1442831768047165,178,0.015503875968992248
North America,B.1.35,-3.610961300547127e-05,-0.39651254064230274,0.20191865640411794,4,0.0010570824524312897
North America,B.1.350,-0.00011199853957330961,-0.5149524666269009,0.049492770707565435,4,0.003676470588235294
North America,B.1.351,-0.00017357061857252635,-0.6446033249574787,0.06090186307337282,7,0.0021141649048625794
North America,B.1.354,-6.659569243266222e-05,-0.19391876855658535,0.45580655614704846,54,0.005
North America,B.1.356,-3.005517370471599e-05,-0.6112763596616512,0.045698838040702135,2,0.0004697040864255519
North America,B.1.358,-1.0652793639846544e-05,-0.13571288093320702,0.4745698008122363,17,0.0022497187851518562
North America,B.1.359,-1.3339558460614953e-05,-0.31622776601683783,0.09467610100466285,1,0.0019342359767891683
North America,B.1.36,-6.695614813395706e-05,-0.33702280922845873,0.06373747627465065,30,0.006329113924050633
North America,B.1.36.10,-3.568717726966393e-05,-0.6792590328558065,0.010665659111986182,3,0.0005624296962879641
North America,B.1.36.13,-2.702848802637981e-05,-0.48038446141526137,0.11393741215192042,2,0.0007027406886858749
North America,B.1.36.16,-1.3514244013189904e-05,-0.48038446141526137,0.11393741215192042,1,0.00035137034434293746
North America,B.1.36.17,-4.10804149121906e-05,-0.44721359549995776,0.10886430106296399,2,0.0014378145219266715
North America,B.1.36.31,-3.2718230598089256e-05,-0.5773502691896257,0.13397459621556138,1,0.00039261876717707107
North America,B.1.36.6,-7.666896161803744e-05,-0.6983051874067712,0.024701574303374565,4,0.0009090909090909091
North America,B.1.360,-3.843134288942228e-06,-0.0279487560180975,0.9095733694308179,9,0.003171247357293869
North America,B.1.361,-0.0016263365186409864,-0.739329632382633,3.0546207783186073e-06,392,0.06653992395437262
North America,B.1.362,-3.2718230598089256e-05,-0.5773502691896257,0.13397459621556138,1,0.00039261876717707107
North America,B.1.363,-9.447421300218009e-05,-0.4332442354972802,0.016776415666979648,16,0.0071174377224199285
North America,B.1.365,-5.4845313782157654e-05,-0.4398571573080958,0.015004515280684085,7,0.005136986301369863
North America,B.1.366,-0.00011367188610077011,-0.3692744729379979,0.0994683572687259,4,0.0087527352297593
North America,B.1.368,-3.582388975794992e-05,-0.36115755925730736,0.09866044654890527,2,0.0030211480362537764
North America,B.1.369,-0.0036810160168880357,-0.6022812713005964,0.00033712058115283576,617,0.2901353965183752
North America,B.1.370,-0.0007899432120198295,-0.7551916961451726,1.4132002600315693e-06,184,0.0410958904109589
North America,B.1.375,-0.00012835803574566006,-0.7268636246974688,0.04107673256803158,3,0.0010570824524312897
North America,B.1.40,-0.000129815561865713,-0.5503895119086085,0.017942523746597223,13,0.005226480836236934
North America,B.1.400,-0.00020148506316167904,-0.3972196795543339,0.2897800976298005,7,0.004228329809725159
North America,B.1.404,-2.127885945313331e-05,-0.547722557505166,0.12687036692367107,1,0.0003191828917969997
North America,B.1.409,-6.054073617084042e-05,-0.6141977391998158,0.07845881650507808,3,0.0007852375343541421
North America,B.1.420,-0.00011325883418906676,-0.6123724356957945,0.14381080871160384,1,0.0010570824524312897
North America,B.1.427,-0.0017646703009039592,-0.4708431554494062,0.20081071206545464,66,0.0306553911205074
North America,B.1.429,-0.0003678099700092071,-0.044772877549423246,0.8901107151933595,157,0.08333333333333333
North America,B.1.433,-2.9871138897087505e-05,-0.3050186567913971,0.3108859628505677,6,0.0010570824524312897
North America,B.1.438,-0.00011325883418906676,-0.6123724356957945,0.14381080871160384,1,0.0010570824524312897
North America,B.1.441,-6.543646119617851e-05,-0.5773502691896257,0.13397459621556138,2,0.0007852375343541421
North America,B.1.478,-3.2718230598089256e-05,-0.5773502691896257,0.13397459621556138,1,0.00039261876717707107
North America,B.1.5,-0.0006505816825347483,-0.6189103501093209,0.0002663306639667807,379,0.03125
North America,B.1.5.12,-1.791194487897496e-05,-0.36115755925730736,0.09866044654890527,1,0.0015105740181268882
North America,B.1.5.19,-2.127885945313331e-05,-0.547722557505166,0.12687036692367107,1,0.0003191828917969997
North America,B.1.509,-6.136103794501264e-05,-0.5511961049811422,0.0331923624921963,3,0.001838235294117647
North America,B.1.517,-0.00019379449694183852,-0.7614074867284801,0.02816931893400788,5,0.0015704750687082843
North America,B.1.526.1,-1.8541638339163653e-05,-0.46291004988627577,0.11117295276905703,1,0.0005624296962879641
North America,B.1.541,-3.2718230598089256e-05,-0.5773502691896257,0.13397459621556138,1,0.00039261876717707107
North America,B.1.544,-4.0909797811986875e-05,-0.7090546294387984,0.03244885036323303,2,0.00039261876717707107
North America,B.1.551,-6.218865726512017e-05,-0.7232892691431679,0.02764601045115579,3,0.0006383657835939994
North America,B.1.561,-0.0001383345368248167,-0.8031737328059751,0.009133982994437649,6,0.0010570824524312897
North America,B.1.564,-2.127885945313331e-05,-0.547722557505166,0.12687036692367107,1,0.0003191828917969997
North America,B.1.565,-3.2718230598089256e-05,-0.5773502691896257,0.13397459621556138,1,0.00039261876717707107
North America,B.1.568,-2.1580140530686284e-05,-0.06008981838380983,0.8250452855477498,13,0.006342494714587738
North America,B.1.575,-0.00011325883418906676,-0.6123724356957945,0.14381080871160384,1,0.0010570824524312897
North America,B.1.577,-0.0001170556773716834,-0.7509701061638272,0.019692960947886588,5,0.0010570824524312897
North America,B.1.582,-0.0003103652930516815,-0.4125344905207243,0.12647833383609164,10,0.012867647058823529
North America,B.1.585,-2.127885945313331e-05,-0.547722557505166,0.12687036692367107,1,0.0003191828917969997
North America,B.1.588,-0.00019155363583710013,-0.6465168526422597,0.05988910337158087,8,0.0021141649048625794
North America,B.1.595,-1.9942746097683994e-05,-0.22531338665926637,0.4386438986172152,4,0.0010570824524312897
North America,B.1.596,-0.0001402834157230886,-0.1577436859813031,0.5744756615509758,49,0.013742071881606765
North America,B.1.603,-2.127885945313331e-05,-0.547722557505166,0.12687036692367107,1,0.0003191828917969997
North America,B.1.609,-9.175102294855264e-05,-0.3592484371975698,0.342355632414043,3,0.0021141649048625794
North America,B.1.74,-2.479338842975207e-05,-0.5222329678670935,0.12150291881711318,1,0.00045454545454545455
North America,B.1.78,-0.00012189542314249927,-0.35278515992813564,0.10731256631465322,11,0.010574018126888218
North America,B.1.9,-2.127885945313331e-05,-0.547722557505166,0.12687036692367107,1,0.0003191828917969997
North America,B.1.94,-1.3514244013189904e-05,-0.48038446141526137,0.11393741215192042,1,0.00035137034434293746
North America,B.1.98,-2.1184350291560755e-05,-0.2655166137022133,0.35889699259656427,4,0.0010570824524312897
North America,B.4,-1.3514244013189904e-05,-0.48038446141526137,0.11393741215192042,1,0.00035137034434293746
North America,C.12,-3.005517370471599e-05,-0.6112763596616512,0.045698838040702135,2,0.0004697040864255519
North America,C.23,-0.00011138196130740618,-0.44036890591766287,0.23551101761265217,4,0.0021141649048625794
North America,C.36,-0.00011325883418906676,-0.6123724356957945,0.14381080871160384,1,0.0010570824524312897
North America,D.2,-1.8541638339163653e-05,-0.46291004988627577,0.11117295276905703,1,0.0005624296962879641
North America,H.1,-2.455425453979383e-05,-0.300694242284868,0.19766980459315,4,0.0019047619047619048
North America,N.4,-2.1647447291761868e-05,-0.3726662737873203,0.1160995134937562,2,0.0014064697609001407
North America,P.2,-2.771389292358711e-05,-0.18050537955584584,0.5551063393307282,6,0.0021141649048625794
North America,R.1,-0.00026174584478471405,-0.5773502691896257,0.13397459621556138,8,0.0031409501374165686
North America,R.2,-3.2718230598089256e-05,-0.5773502691896257,0.13397459621556138,1,0.00039261876717707107
Oceania,D.2,-0.033778252443546535,-0.7137247903202388,6.551577930277916e-06,757,1.0
Oceania,D.3,-0.0010295953042674046,-0.4559193644376147,0.009947034083388038,23,0.09090909090909091
South America,B.1.1.1,-0.0004346566212691973,-0.32163376045133835,0.09511428531515403,1,0.058823529411764705
South America,B.1.1.248,-0.015789473684210527,-0.38729833462074176,0.10136790799861325,1,1.0
South America,B.1.1.4,-0.011857707509881424,-0.3611575592573074,0.09866044654890527,1,1.0
South America,B.1.3.2,-0.008780063749637785,-0.39002244385472046,0.03647493851191274,7,1.0
South America,B.1.36.17,-0.0013039698638075922,-0.3216337604513383,0.09511428531515415,3,0.17647058823529413
South America,N.3,-0.0034772529701535783,-0.32163376045133835,0.09511428531515403,8,0.47058823529411764
