type,region,group,slope,r,pval,counts,max_percent
lineage,North America,B.1.1.362,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.367,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.368,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.369,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.370,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.376,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.380,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.381,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.389,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.39,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.391,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.392,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.393,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.398,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.402,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.403,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.411,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.416,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.418,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.420,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.423,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.426,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.428,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.432,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.434,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.437,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.440,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.441,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.447,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.450,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.453,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.46,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.461,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.463,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.464,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.467,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.482,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.485,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.486,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.50,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.512,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.513,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.514,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.517,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.518,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.519,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.57,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.61,,0.0,,2,0.006968641114982578
lineage,North America,B.1.1.63,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.67,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.7,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.71,,0.0,,2,0.006968641114982578
lineage,North America,B.1.1.77,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.8,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.1.98,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.103,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.104,,0.0,,1,0.003484320557491289
lineage,North America,B.1.106,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.108,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.110,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.110.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.110.3,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.111,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.112,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.116,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.119,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.12,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.124,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.126,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.128,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.134,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.139,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.14,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.147,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.151,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.157,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.160,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.162,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.163,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.166,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.169,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.170,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.177,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.177.18,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.177.44,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.177.46,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.177.53,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.177.7,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.181,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.182,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.188,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.189,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.192,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.194,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.199,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.2,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.201,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.206,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.214.2,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.215,,0.0,,2,0.006968641114982578
lineage,North America,B.1.22,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.221,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.232,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.233,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.234,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.235,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.239,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.240,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.241,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.243,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.243.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.258,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.258.17,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.258.23,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.264,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.265,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.267,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.268,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.274,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.276,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.279,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.280,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.284,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.287,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.293,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.294,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.298,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.3,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.301,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.302,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.304,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.305,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.306,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.309,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.311,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.313,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.314,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.315,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.318,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.319,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.320,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.323,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.324,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.325,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.328,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.330,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.332,,0.0,,3,0.010452961672473868
lineage,North America,B.1.333,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.334,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.335,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.336,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.337,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.338,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.340,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.341,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.343,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.346,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.348,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.349,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.350,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.351,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.355,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.356,,0.0,,1,0.003484320557491289
lineage,North America,B.1.357,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.359,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36.16,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36.26,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36.31,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36.36,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36.38,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36.7,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.36.8,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.360,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.361,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.362,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.363,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.366,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.369,,0.0,,6,0.020905923344947737
lineage,North America,B.1.37,,0.0,,34,0.11846689895470383
lineage,North America,B.1.370,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.371,-0.003808116003237954,-0.5191139401677378,0.15210621451318032,3,0.06060606060606061
lineage,North America,B.1.375,-0.00202020202020202,-0.5477225575051662,0.12687036692367074,1,0.030303030303030304
lineage,North America,B.1.377,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.378,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.38,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.382,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.383,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.384,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.385,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.390,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.391,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.396,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.397,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.399,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.400,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.401,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.402,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.403,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.404,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.405,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.409,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.413,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.415,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.416,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.420,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.421,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.423,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.424,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.425,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.426,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.427,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.428,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.429,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.429.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.432,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.433,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.434,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.435,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.436,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.437,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.438.3,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.438.4,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.439,,0.0,,4,0.013937282229965157
lineage,North America,B.1.441,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.442,,0.0,,4,0.013937282229965157
lineage,North America,B.1.443,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.444,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.445,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.446,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.448,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.450,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.451,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.452,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.453,,0.0,,1,0.003484320557491289
lineage,North America,B.1.466.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.471,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.473,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.478,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.479,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.483,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.485,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.487,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.492,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.493,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.494,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.495,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.496,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.498,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.499,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.499.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.500,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.501,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.502,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.503,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.506,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.507,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.508,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.509,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.511,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.513,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.515,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.516,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.517,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.518,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.520,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.521,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.523,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.525,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.526,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.527,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.530,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.539,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.541,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.543,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.544,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.546,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.547,,0.0,,1,0.003484320557491289
lineage,North America,B.1.550,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.551,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.552,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.554,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.556,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.558,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.560,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.561,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.563,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.564,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.565,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.566,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.567,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.568,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.570,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.571,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.572,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.574,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.575,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.576,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.577,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.578,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.579,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.580,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.581,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.582,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.585,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.586,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.587,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.588,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.589,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.590,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.591,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.594,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.595,,0.0,,2,0.006968641114982578
lineage,North America,B.1.595.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.595.2,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.595.3,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.595.4,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.596,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.596.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.599,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.601,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.602,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.603,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.605,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.606,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.609,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.610,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.612,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.623,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.8,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.9,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.9.2,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.91,0.0,0.0,1.0,0,0.0
lineage,North America,B.1.93,0.0,0.0,1.0,0,0.0
lineage,North America,B.11,0.0,0.0,1.0,0,0.0
lineage,North America,B.13,0.0,0.0,1.0,0,0.0
lineage,North America,B.19,0.0,0.0,1.0,0,0.0
lineage,North America,B.20,0.0,0.0,1.0,0,0.0
lineage,North America,B.23,0.0,0.0,1.0,0,0.0
lineage,North America,B.27,0.0,0.0,1.0,0,0.0
lineage,North America,B.28,0.0,0.0,1.0,0,0.0
lineage,North America,B.29,0.0,0.0,1.0,0,0.0
lineage,North America,B.3,,0.0,,1,0.003484320557491289
lineage,North America,B.3.1,0.0,0.0,1.0,0,0.0
lineage,North America,B.30,0.0,0.0,1.0,0,0.0
lineage,North America,B.31,0.0,0.0,1.0,0,0.0
lineage,North America,B.35,0.0,0.0,1.0,0,0.0
lineage,North America,B.37,0.0,0.0,1.0,0,0.0
lineage,North America,B.39,,0.0,,1,0.003484320557491289
lineage,North America,B.4,,0.0,,1,0.003484320557491289
lineage,North America,B.4.4,0.0,0.0,1.0,0,0.0
lineage,North America,B.4.7,0.0,0.0,1.0,0,0.0
lineage,North America,B.40,0.0,0.0,1.0,0,0.0
lineage,North America,B.41,,0.0,,2,0.006968641114982578
lineage,North America,B.46,0.0,0.0,1.0,0,0.0
lineage,North America,B.5,-0.07407407407407407,-1.0,0.0,2,0.07407407407407407
lineage,North America,B.51,0.0,0.0,1.0,0,0.0
lineage,North America,B.55,0.0,0.0,1.0,0,0.0
lineage,North America,B.57,0.0,0.0,1.0,0,0.0
lineage,North America,B.58,-0.0015556259458698485,-0.42274042732557227,0.25696340899803466,3,0.030303030303030304
lineage,North America,B.59,,0.0,,2,0.006968641114982578
lineage,North America,B.6,,0.0,,3,0.010452961672473868
lineage,North America,B.6.3,0.0,0.0,1.0,0,0.0
lineage,North America,C.16,0.0,0.0,1.0,0,0.0
lineage,North America,C.23,0.0,0.0,1.0,0,0.0
lineage,North America,C.31,0.0,0.0,1.0,0,0.0
lineage,North America,C.35,0.0,0.0,1.0,0,0.0
lineage,North America,C.36,0.0,0.0,1.0,0,0.0
lineage,North America,C.37,0.0,0.0,1.0,0,0.0
lineage,North America,L.3,0.0,0.0,1.0,0,0.0
lineage,North America,L.4,0.0,0.0,1.0,0,0.0
lineage,North America,N.1,0.0,0.0,1.0,0,0.0
lineage,North America,N.5,0.0,0.0,1.0,0,0.0
lineage,North America,P.1,0.0,0.0,1.0,0,0.0
lineage,North America,P.2,0.0,0.0,1.0,0,0.0
lineage,North America,R.1,0.0,0.0,1.0,0,0.0
lineage,North America,R.2,0.0,0.0,1.0,0,0.0
lineage,North America,W.1,0.0,0.0,1.0,0,0.0
lineage,Oceania,A,-0.3,-0.7745966692414834,0.22540333075851657,1,1.0
lineage,Oceania,A.1,-0.00016501650165016502,-0.5477225575051662,0.12687036692367074,1,0.0024752475247524753
lineage,Oceania,A.2,0.0,0.0,1.0,0,0.0
lineage,Oceania,A.2.2,-0.0004950495049504951,-0.5477225575051662,0.12687036692367074,3,0.007425742574257425
lineage,Oceania,A.25,0.0,0.0,1.0,0,0.0
lineage,Oceania,A.3,0.0,0.0,1.0,0,0.0
lineage,Oceania,A.5,0.0,0.0,1.0,0,0.0
lineage,Oceania,B,0.04427942794279428,0.3590219426375466,0.3426823410236585,7,1.0
lineage,Oceania,B.1,-0.0013201320132013204,-0.016322477374223557,0.9667555038191071,12,0.6666666666666666
lineage,Oceania,B.1.1,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.1,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.10,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.133,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.136,-0.00033003300330033004,-0.5477225575051662,0.12687036692367074,2,0.0049504950495049506
lineage,Oceania,B.1.1.161,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.164,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.198,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.216,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.25,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.254,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.33,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.369,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.416,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.431,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.71,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.75,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.8,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.1.89,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.110,-0.00033003300330033004,-0.5477225575051662,0.12687036692367074,2,0.0049504950495049506
lineage,Oceania,B.1.13,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.153,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.164,-0.00016501650165016502,-0.5477225575051662,0.12687036692367074,1,0.0024752475247524753
lineage,Oceania,B.1.2,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.210,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.22,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.23,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.264,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.313,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.314,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.319,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.320,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.333,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.338,-0.0004950495049504951,-0.5477225575051662,0.12687036692367074,3,0.007425742574257425
lineage,Oceania,B.1.36,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.36.16,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.369,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.391,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.434,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.446,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.471,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.523,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.576,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.579,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.595,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.6,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.1.610,0.0,0.0,1.0,0,0.0
